id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte
PC_RO_Cidade_PC_10_-_RO_7,Auto Posto Ale Cidade PC 10 8,Ale,"Rua Comercial, 4371",Bairro PC 5,Cidade PC 10,RO,94964-950,-8.773377676699392,-63.579303861690065,"6,19","3,95","6,09",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_10_-_RO_8,Auto Posto Raízen Cidade PC 10 9,Raízen,"Rua Principal, 4114",Bairro PC 1,Cidade PC 10,RO,55768-499,-8.585265099956276,-63.91523933420695,"6,05","4,86","5,43","3,05",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_10_-_RO_9,Auto Posto Raízen Cidade PC 10 10,Raízen,"Rua Comercial, 1346",Bairro PC 2,Cidade PC 10,RO,11802-763,-8.77958712817969,-63.86885767472714,"6,03","3,89","5,29",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_10_-_RO_10,Auto Posto Raízen Cidade PC 10 11,Raízen,"Rua Comercial, 3362",Bairro PC 8,Cidade PC 10,RO,78837-673,-8.640841958840362,-64.20057063432854,"5,19","3,80","5,14","3,05",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_10_-_RO_11,Auto Posto Ipiranga Cidade PC 10 12,Ipiranga,"Rua Secundária, 4094",Bairro PC 10,Cidade PC 10,RO,59291-184,-8.60553215617353,-64.19315227882586,"5,67","5,02","5,02","4,43",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_10_-_RO_12,Auto Posto Ale Cidade PC 10 13,Ale,"Rua Principal, 315",Bairro PC 2,Cidade PC 10,RO,51361-155,-8.619564621309701,-63.65639853569242,"5,60","4,58","5,80",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_11_-_RO_0,Auto Posto Shell Cidade PC 11 1,Shell,"Rua Comercial, 3871",Bairro PC 7,Cidade PC 11,RO,89175-694,-8.95589562663726,-63.82199927850407,"5,18","4,73","6,09","3,86",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_11_-_RO_1,Auto Posto Shell Cidade PC 11 2,Shell,"Rua Comercial, 2594",Bairro PC 1,Cidade PC 11,RO,28943-603,-9.137353965645314,-64.29828199713839,"6,45","4,73","4,75","3,67",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_11_-_RO_2,Auto Posto Raízen Cidade PC 11 3,Raízen,"Rua Principal, 5866",Bairro PC 7,Cidade PC 11,RO,74240-307,-8.616612116429325,-64.12490282119764,"6,52","4,30","4,84","4,28",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_0,Auto Posto Shell Cidade PC 12 1,Shell,"Rua Comercial, 2327",Bairro PC 6,Cidade PC 12,RO,11472-838,-8.4771148438082,-64.19430653161542,"5,64","4,72","5,56",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_1,Auto Posto Bandeira Branca Cidade PC 12 2,Bandeira Branca,"Rua Secundária, 5363",Bairro PC 5,Cidade PC 12,RO,29486-330,-8.59360115790488,-63.91492414110389,"5,67","3,95","6,04","3,09",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_2,Auto Posto Ipiranga Cidade PC 12 3,Ipiranga,"Rua Comercial, 9781",Bairro PC 4,Cidade PC 12,RO,27865-951,-8.890290940948024,-63.924944473203674,"5,45","5,01","4,70","4,06",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_3,Auto Posto Shell Cidade PC 12 4,Shell,"Rua Secundária, 3504",Bairro PC 8,Cidade PC 12,RO,92945-380,-8.47024780864726,-64.03232182511509,"6,05","4,33","6,05",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_4,Auto Posto Shell Cidade PC 12 5,Shell,"Rua Comercial, 9569",Bairro PC 1,Cidade PC 12,RO,91636-296,-8.967255749402936,-64.1905613577534,"6,60","4,92","5,41","4,22",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_5,Auto Posto Shell Cidade PC 12 6,Shell,"Rua Principal, 2544",Bairro PC 8,Cidade PC 12,RO,12419-598,-8.638510038607329,-63.71881913758803,"5,44","4,29","5,99","3,20",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_6,Auto Posto Petrobras Cidade PC 12 7,Petrobras,"Rua Principal, 1612",Bairro PC 6,Cidade PC 12,RO,61247-490,-8.395058495782559,-64.01579144019443,"5,60","4,48","5,50",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_7,Auto Posto Ipiranga Cidade PC 12 8,Ipiranga,"Rua Secundária, 5461",Bairro PC 1,Cidade PC 12,RO,12108-691,-8.686595905428463,-64.15392732344802,"6,22","4,57","5,69",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_8,Auto Posto Ipiranga Cidade PC 12 9,Ipiranga,"Rua Secundária, 1911",Bairro PC 9,Cidade PC 12,RO,56023-660,-9.031204928508815,-64.2833048880238,"5,27","3,99","5,88","3,04",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_9,Auto Posto Petrobras Cidade PC 12 10,Petrobras,"Rua Comercial, 5402",Bairro PC 3,Cidade PC 12,RO,61173-491,-9.014403780821047,-63.62632498267656,"6,16","4,63","5,22",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_10,Auto Posto Ale Cidade PC 12 11,Ale,"Rua Secundária, 6849",Bairro PC 7,Cidade PC 12,RO,42654-261,-9.041826981883217,-64.15125056223329,"5,55","4,76","4,87",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_11,Auto Posto Shell Cidade PC 12 12,Shell,"Rua Comercial, 5243",Bairro PC 2,Cidade PC 12,RO,77324-574,-8.77177706636467,-64.10168536688994,"5,38","4,38","5,87",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_12,Auto Posto Raízen Cidade PC 12 13,Raízen,"Rua Secundária, 2463",Bairro PC 5,Cidade PC 12,RO,36608-789,-8.876168009673606,-64.24281950159481,"5,71","4,05","5,91","3,73",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_13,Auto Posto Raízen Cidade PC 12 14,Raízen,"Rua Principal, 5391",Bairro PC 6,Cidade PC 12,RO,62733-688,-8.664640890503874,-63.515479301944644,"5,45","3,65","5,19",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_12_-_RO_14,Auto Posto Ale Cidade PC 12 15,Ale,"Rua Secundária, 9558",Bairro PC 3,Cidade PC 12,RO,88051-346,-8.624007238873872,-64.08392968647162,"5,20","4,24","5,88","4,17",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_0,Auto Posto Ipiranga Cidade PC 13 1,Ipiranga,"Rua Secundária, 1590",Bairro PC 6,Cidade PC 13,RO,80239-875,-8.927986940333799,-63.95553942913835,"5,32","4,24","5,70","3,52",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_1,Auto Posto Shell Cidade PC 13 2,Shell,"Rua Comercial, 8648",Bairro PC 4,Cidade PC 13,RO,75455-859,-8.962066535863794,-63.89956447890572,"6,09","4,11","5,22",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_2,Auto Posto Raízen Cidade PC 13 3,Raízen,"Rua Secundária, 5138",Bairro PC 7,Cidade PC 13,RO,26631-202,-9.086052473851396,-63.806420719587734,"5,65","4,43","4,79","3,33",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_3,Auto Posto Petrobras Cidade PC 13 4,Petrobras,"Rua Secundária, 4102",Bairro PC 2,Cidade PC 13,RO,21283-612,-9.037268284675484,-63.82370177039565,"5,35","4,01","4,87","4,17",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_4,Auto Posto Raízen Cidade PC 13 5,Raízen,"Rua Principal, 3944",Bairro PC 4,Cidade PC 13,RO,91180-860,-8.474215333891353,-63.69038767710442,"5,19","3,99","4,81",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_5,Auto Posto Bandeira Branca Cidade PC 13 6,Bandeira Branca,"Rua Comercial, 8430",Bairro PC 9,Cidade PC 13,RO,88096-114,-8.445797248069928,-64.17147104446633,"5,49","4,48","5,22",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_13_-_RO_6,Auto Posto Petrobras Cidade PC 13 7,Petrobras,"Rua Secundária, 9549",Bairro PC 5,Cidade PC 13,RO,39741-720,-9.03400178404756,-64.0949872055358,"5,65","4,79","5,87","4,21",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_0,Auto Posto Ipiranga Cidade PC 14 1,Ipiranga,"Rua Comercial, 6851",Bairro PC 1,Cidade PC 14,RO,13351-967,-9.045314609121707,-63.65140687445589,"6,46","3,61","4,65","3,70",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_1,Auto Posto Petrobras Cidade PC 14 2,Petrobras,"Rua Comercial, 255",Bairro PC 8,Cidade PC 14,RO,60917-450,-8.935735256983293,-63.832895185941915,"6,37","4,54","5,88",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_2,Auto Posto Ipiranga Cidade PC 14 3,Ipiranga,"Rua Comercial, 6597",Bairro PC 7,Cidade PC 14,RO,18941-374,-9.125143849031712,-63.80674508631293,"5,99","4,85","5,71","4,37",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_3,Auto Posto Petrobras Cidade PC 14 4,Petrobras,"Rua Secundária, 167",Bairro PC 7,Cidade PC 14,RO,58288-662,-9.129364720680904,-63.65759658988812,"6,55","4,14","5,56",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_4,Auto Posto Ale Cidade PC 14 5,Ale,"Rua Comercial, 8009",Bairro PC 4,Cidade PC 14,RO,49646-852,-8.375761123585246,-63.58007520618618,"6,56","4,94","5,02",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_5,Auto Posto Ipiranga Cidade PC 14 6,Ipiranga,"Rua Principal, 5261",Bairro PC 5,Cidade PC 14,RO,61548-229,-8.658968476441316,-63.621626759557444,"5,62","4,57","5,46",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_6,Auto Posto Raízen Cidade PC 14 7,Raízen,"Rua Comercial, 6564",Bairro PC 2,Cidade PC 14,RO,73300-972,-8.742643661385838,-63.934702557216475,"6,58","3,76","5,77",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_7,Auto Posto Ipiranga Cidade PC 14 8,Ipiranga,"Rua Secundária, 3412",Bairro PC 3,Cidade PC 14,RO,51816-605,-8.756626487335637,-64.27060353489561,"6,27","4,52","5,49",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_8,Auto Posto Shell Cidade PC 14 9,Shell,"Rua Principal, 7118",Bairro PC 4,Cidade PC 14,RO,89768-780,-8.412041290376006,-64.05095237765987,"5,49","4,28","5,85",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_9,Auto Posto Bandeira Branca Cidade PC 14 10,Bandeira Branca,"Rua Comercial, 2747",Bairro PC 9,Cidade PC 14,RO,11265-486,-9.019589711146317,-63.7641809214875,"5,63","3,94","5,23",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_10,Auto Posto Raízen Cidade PC 14 11,Raízen,"Rua Secundária, 3366",Bairro PC 4,Cidade PC 14,RO,13803-130,-8.861956023856823,-64.14357811794203,"5,87","4,68","5,51","3,68",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_14_-_RO_11,Auto Posto Ipiranga Cidade PC 14 12,Ipiranga,"Rua Principal, 3379",Bairro PC 6,Cidade PC 14,RO,92258-291,-8.920345537243994,-63.7362545166449,"6,54","4,49","5,29",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_15_-_RO_0,Auto Posto Ale Cidade PC 15 1,Ale,"Rua Comercial, 9568",Bairro PC 9,Cidade PC 15,RO,52451-260,-9.05735660865954,-63.627171711899145,"6,20","4,47","5,45","4,24",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_15_-_RO_1,Auto Posto Bandeira Branca Cidade PC 15 2,Bandeira Branca,"Rua Principal, 1991",Bairro PC 5,Cidade PC 15,RO,41031-385,-8.41081976215613,-64.0338577177293,"5,40","4,16","5,93",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_15_-_RO_2,Auto Posto Ale Cidade PC 15 3,Ale,"Rua Comercial, 1282",Bairro PC 9,Cidade PC 15,RO,78591-656,-9.016352711209837,-64.00243043657863,"5,89","5,05","6,03",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_15_-_RO_3,Auto Posto Raízen Cidade PC 15 4,Raízen,"Rua Secundária, 4858",Bairro PC 7,Cidade PC 15,RO,89274-767,-8.419914459782943,-64.13150781341291,"6,56","4,44","5,99","4,13",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_15_-_RO_4,Auto Posto Shell Cidade PC 15 5,Shell,"Rua Principal, 9103",Bairro PC 5,Cidade PC 15,RO,51908-904,-9.091895034423107,-63.88925338318176,"5,55","4,51","5,02",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_0,Auto Posto Ipiranga Cidade PC 16 1,Ipiranga,"Rua Principal, 152",Bairro PC 3,Cidade PC 16,RO,67297-137,-8.594447762119959,-63.72064148170846,"6,42","4,02","5,92","3,20",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_1,Auto Posto Ipiranga Cidade PC 16 2,Ipiranga,"Rua Principal, 2104",Bairro PC 1,Cidade PC 16,RO,33830-943,-8.819659543071936,-63.7890240485109,"6,43","3,81","4,69",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_2,Auto Posto Raízen Cidade PC 16 3,Raízen,"Rua Secundária, 5921",Bairro PC 9,Cidade PC 16,RO,32268-186,-8.473273967143546,-63.547456067504505,"6,15","4,85","5,61","4,22",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_3,Auto Posto Ipiranga Cidade PC 16 4,Ipiranga,"Rua Secundária, 7429",Bairro PC 1,Cidade PC 16,RO,13041-903,-8.424027408927373,-63.51282066004978,"6,22","3,63","5,80",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_4,Auto Posto Petrobras Cidade PC 16 5,Petrobras,"Rua Principal, 1723",Bairro PC 8,Cidade PC 16,RO,49022-896,-8.681662959825527,-64.28540980024923,"6,00","5,09","5,49",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_5,Auto Posto Raízen Cidade PC 16 6,Raízen,"Rua Secundária, 7247",Bairro PC 3,Cidade PC 16,RO,53617-802,-8.583290579054433,-64.29459162456195,"6,08","4,61","5,55","3,51",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_6,Auto Posto Bandeira Branca Cidade PC 16 7,Bandeira Branca,"Rua Secundária, 157",Bairro PC 3,Cidade PC 16,RO,76035-850,-8.496623404502083,-64.19759187647976,"6,00","4,46","5,44",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_7,Auto Posto Petrobras Cidade PC 16 8,Petrobras,"Rua Comercial, 2411",Bairro PC 1,Cidade PC 16,RO,97802-940,-8.526678158946734,-63.79166384434296,"5,94","4,32","5,78",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_8,Auto Posto Petrobras Cidade PC 16 9,Petrobras,"Rua Comercial, 6992",Bairro PC 8,Cidade PC 16,RO,27323-830,-8.682088602949399,-63.583494860229834,"5,52","3,61","5,04","4,40",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_9,Auto Posto Raízen Cidade PC 16 10,Raízen,"Rua Principal, 5670",Bairro PC 8,Cidade PC 16,RO,29603-292,-8.468846933504443,-64.24332663522519,"5,49","3,90","4,85","3,68",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_10,Auto Posto Shell Cidade PC 16 11,Shell,"Rua Secundária, 9812",Bairro PC 10,Cidade PC 16,RO,92368-721,-8.483105649613263,-63.68052122029274,"5,84","3,96","4,67","3,77",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_11,Auto Posto Shell Cidade PC 16 12,Shell,"Rua Comercial, 1884",Bairro PC 4,Cidade PC 16,RO,73652-808,-8.963976417781591,-64.0197521650631,"6,55","3,73","5,05",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_12,Auto Posto Petrobras Cidade PC 16 13,Petrobras,"Rua Comercial, 3950",Bairro PC 6,Cidade PC 16,RO,96597-644,-9.116987450130086,-64.00267991602577,"5,77","3,64","5,63","3,07",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_13,Auto Posto Shell Cidade PC 16 14,Shell,"Rua Principal, 5219",Bairro PC 9,Cidade PC 16,RO,17285-607,-8.750558401885291,-63.98885789064193,"6,28","3,74","4,64",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_16_-_RO_14,Auto Posto Petrobras Cidade PC 16 15,Petrobras,"Rua Secundária, 8495",Bairro PC 8,Cidade PC 16,RO,41908-382,-8.606527968790843,-63.87584052479547,"5,59","4,52","5,44",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_0,Auto Posto Raízen Cidade PC 17 1,Raízen,"Rua Secundária, 910",Bairro PC 9,Cidade PC 17,RO,19666-333,-8.419388346052434,-64.2229164363071,"5,37","3,77","5,89","3,05",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_1,Auto Posto Petrobras Cidade PC 17 2,Petrobras,"Rua Principal, 5316",Bairro PC 5,Cidade PC 17,RO,36838-419,-8.56764509799845,-63.76782074398195,"5,83","4,83","6,09","3,12",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_2,Auto Posto Raízen Cidade PC 17 3,Raízen,"Rua Principal, 3029",Bairro PC 7,Cidade PC 17,RO,59608-936,-9.010315540083578,-63.600007967612385,"5,84","4,57","5,73",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_3,Auto Posto Ipiranga Cidade PC 17 4,Ipiranga,"Rua Principal, 2975",Bairro PC 3,Cidade PC 17,RO,16725-686,-8.96935661275055,-63.55357120233976,"6,28","4,52","6,00","4,36",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_4,Auto Posto Ipiranga Cidade PC 17 5,Ipiranga,"Rua Secundária, 5908",Bairro PC 6,Cidade PC 17,RO,37474-329,-8.602868121870161,-63.701447017570366,"5,74","4,49","4,89",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_5,Auto Posto Raízen Cidade PC 17 6,Raízen,"Rua Principal, 6165",Bairro PC 7,Cidade PC 17,RO,87009-715,-9.0563483635515,-63.98187215511549,"6,24","4,70","5,18",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_6,Auto Posto Shell Cidade PC 17 7,Shell,"Rua Principal, 5590",Bairro PC 1,Cidade PC 17,RO,62091-381,-9.044671441648969,-63.60648569086925,"5,88","4,61","4,98","3,04",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_7,Auto Posto Ale Cidade PC 17 8,Ale,"Rua Principal, 6502",Bairro PC 9,Cidade PC 17,RO,52142-296,-8.827493637815406,-63.64696820575848,"5,82","4,26","5,67",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_8,Auto Posto Shell Cidade PC 17 9,Shell,"Rua Principal, 4794",Bairro PC 3,Cidade PC 17,RO,30493-972,-8.808266272220987,-64.26791083459814,"6,30","4,73","6,01",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_17_-_RO_9,Auto Posto Petrobras Cidade PC 17 10,Petrobras,"Rua Comercial, 7908",Bairro PC 1,Cidade PC 17,RO,60418-269,-8.89111481525711,-63.606366446564955,"6,09","4,16","5,50","3,75",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_0,Auto Posto Ipiranga Cidade PC 18 1,Ipiranga,"Rua Secundária, 6033",Bairro PC 10,Cidade PC 18,RO,33061-431,-8.68454779953753,-64.10561029001731,"5,85","4,67","5,20","3,45",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_1,Auto Posto Petrobras Cidade PC 18 2,Petrobras,"Rua Comercial, 7798",Bairro PC 8,Cidade PC 18,RO,52528-570,-9.075836080458535,-63.916488310396275,"6,18","3,77","5,95","4,04",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_2,Auto Posto Ipiranga Cidade PC 18 3,Ipiranga,"Rua Principal, 7965",Bairro PC 1,Cidade PC 18,RO,45111-116,-8.47882357198889,-63.826382897909,"5,64","4,05","5,30","4,03",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_3,Auto Posto Ipiranga Cidade PC 18 4,Ipiranga,"Rua Secundária, 7068",Bairro PC 7,Cidade PC 18,RO,19514-454,-8.606508120973878,-63.94210125224915,"5,57","4,23","5,41",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_4,Auto Posto Shell Cidade PC 18 5,Shell,"Rua Principal, 8378",Bairro PC 10,Cidade PC 18,RO,49861-238,-8.535869784703905,-64.12172360765088,"5,45","4,38","4,81","3,29",2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_5,Auto Posto Ipiranga Cidade PC 18 6,Ipiranga,"Rua Secundária, 6935",Bairro PC 10,Cidade PC 18,RO,22405-221,-8.476569609371111,-63.77730723677009,"6,02","3,99","4,62",N/A,2025-05-18,PrecosCombustiveis
PC_RO_Cidade_PC_18_-_RO_6,Auto Posto Ipiranga Cidade PC 18 7,Ipiranga,"Rua Comercial, 5560",Bairro PC 5,Cidade PC 18,RO,47471-519,-8.949211632993203,-64.16757979891972,"6,42","3,78","5,14","3,14",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_1_-_SP_0,Auto Posto Ipiranga Cidade PC 1 1,Ipiranga,"Rua Principal, 5493",Bairro PC 8,Cidade PC 1,SP,79915-901,-23.361813605597835,-46.675615986530076,"6,53","5,02","5,59","3,79",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_1_-_SP_1,Auto Posto Ipiranga Cidade PC 1 2,Ipiranga,"Rua Comercial, 1073",Bairro PC 10,Cidade PC 1,SP,32831-990,-23.575137743734846,-46.83761494968672,"6,05","4,61","5,18",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_1_-_SP_2,Auto Posto Petrobras Cidade PC 1 3,Petrobras,"Rua Principal, 2875",Bairro PC 1,Cidade PC 1,SP,16944-668,-23.25217251136532,-46.35296478397291,"6,25","4,86","5,81","3,95",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_1_-_SP_3,Auto Posto Ale Cidade PC 1 4,Ale,"Rua Principal, 5384",Bairro PC 3,Cidade PC 1,SP,25213-131,-23.432555246005816,-46.305988713351105,"6,45","5,02","4,81",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_2_-_SP_0,Auto Posto Ale Cidade PC 2 1,Ale,"Rua Comercial, 7296",Bairro PC 10,Cidade PC 2,SP,51503-438,-23.74506685962164,-46.90553891206694,"6,09","4,20","4,79",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_2_-_SP_1,Auto Posto Bandeira Branca Cidade PC 2 2,Bandeira Branca,"Rua Secundária, 4413",Bairro PC 8,Cidade PC 2,SP,90719-222,-23.453107650037946,-46.287433895910354,"5,16","4,53","4,92","3,80",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_2_-_SP_2,Auto Posto Petrobras Cidade PC 2 3,Petrobras,"Rua Secundária, 9656",Bairro PC 7,Cidade PC 2,SP,15278-348,-23.274060000736295,-46.8818780566425,"6,21","3,90","5,73",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_2_-_SP_3,Auto Posto Ale Cidade PC 2 4,Ale,"Rua Secundária, 7667",Bairro PC 4,Cidade PC 2,SP,21625-270,-23.834446434915517,-46.2770085958884,"5,90","4,74","5,90","3,79",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_3_-_SP_0,Auto Posto Ale Cidade PC 3 1,Ale,"Rua Secundária, 1326",Bairro PC 8,Cidade PC 3,SP,51355-127,-23.566519411726823,-46.41538023010332,"5,54","3,96","4,70",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_3_-_SP_1,Auto Posto Bandeira Branca Cidade PC 3 2,Bandeira Branca,"Rua Secundária, 5017",Bairro PC 5,Cidade PC 3,SP,19458-233,-23.715507742925105,-46.32631018766886,"6,39","3,80","5,74","3,98",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_3_-_SP_2,Auto Posto Ale Cidade PC 3 3,Ale,"Rua Secundária, 8646",Bairro PC 10,Cidade PC 3,SP,54883-103,-23.812149331155336,-46.772596340168285,"5,31","4,13","4,94",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_3_-_SP_3,Auto Posto Bandeira Branca Cidade PC 3 4,Bandeira Branca,"Rua Comercial, 5039",Bairro PC 9,Cidade PC 3,SP,64334-257,-23.222892492343643,-46.89452373238967,"5,77","4,09","5,17","3,81",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_3_-_SP_4,Auto Posto Raízen Cidade PC 3 5,Raízen,"Rua Comercial, 9955",Bairro PC 4,Cidade PC 3,SP,90935-845,-23.390879068160885,-46.64629060498807,"5,42","4,29","4,79","3,99",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_3_-_SP_5,Auto Posto Raízen Cidade PC 3 6,Raízen,"Rua Secundária, 7509",Bairro PC 7,Cidade PC 3,SP,87829-173,-23.7884423332412,-46.75226015217608,"5,92","3,94","5,60","3,36",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_4_-_SP_0,Auto Posto Petrobras Cidade PC 4 1,Petrobras,"Rua Secundária, 1907",Bairro PC 5,Cidade PC 4,SP,27268-284,-23.74547408664698,-46.27778358051968,"5,43","4,85","4,72","3,42",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_4_-_SP_1,Auto Posto Ipiranga Cidade PC 4 2,Ipiranga,"Rua Principal, 6979",Bairro PC 4,Cidade PC 4,SP,20019-689,-23.89951760488976,-46.67594586788614,"5,68","4,25","4,67",N/A,2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_4_-_SP_2,Auto Posto Petrobras Cidade PC 4 3,Petrobras,"Rua Secundária, 2132",Bairro PC 2,Cidade PC 4,SP,20435-162,-23.18101019921587,-46.448066695955724,"6,14","4,70","5,20","4,36",2025-05-18,PrecosCombustiveis
PC_SP_Cidade_PC_4_-_SP_3,Auto Posto Petrobras Cidade PC 4 4,Petrobras,"Rua Comercial, 6921",Bairro PC 5,Cidade PC 4,SP,83090-619,-23.3949188251959,-46.33330921546313,"6,26","4,02","4,92","3,81",2025-05-18,PrecosCombustiveis
