id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte,fontes
ANP_RS_Cidade_22_-_RS_6,Posto Ale 7,Ale,"Av. Principal, 7214",Bairro 7,Cidade 22,RS,77211-724,-29.706738478050998,-51.01777596967375,"5,45","3,56","4,78",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_RS_Cidade_PC_7_-_RS_9,Auto Posto Raízen Cidade PC 7 10,Raízen,"Rua Secundária, 353",Bairro PC 8,Cidade PC 7,RS,64696-751,-29.797350497956433,-51.008442273950706,"5,55","4,91","5,32","4,08",2025-05-18,PrecosCombustiveis,
ANP_RS_Cidade_19_-_RS_18,Posto Petrobras 19,Petrobras,"Av. Principal, 7023",Bairro 7,Cidade 19,RS,45861-292,-30.38878222641592,-51.5777927733708,"5,97","4,13","5,61",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_RS_Cidade_21_-_RS_19,Posto Petrobras 20,Petrobras,"Av. Principal, 7216",Bairro 1,Cidade 21,RS,77589-476,-30.329868235450327,-51.50575941185898,"5,42","3,93","5,91",N/A,2025-05-18,ANP,
PC_RS_Cidade_PC_1_-_RS_2,Auto Posto Bandeira Branca Cidade PC 1 3,Bandeira Branca,"Rua Secundária, 8917",Bairro PC 7,Cidade PC 1,RS,80709-550,-30.304038394715846,-51.55592912647835,"6,55","4,88","6,10",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_1_-_PE_0,Posto Ale 1,Ale,"Av. Principal, 367",Bairro 4,Cidade 1,PE,91689-503,-8.262600614927958,-34.4647587212587,"6,49","3,97","4,68",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_13_-_PE_3,Posto Raízen 4,Raízen,"Av. Principal, 1155",Bairro 9,Cidade 13,PE,19370-981,-8.242697103918209,-34.41025391238784,"5,60","4,68","5,25",N/A,2025-05-18,ANP,
ANP_PE_Cidade_1_-_PE_2,Posto Ale 3,Ale,"Av. Principal, 2800",Bairro 2,Cidade 1,PE,45395-631,-7.84093639975311,-34.84170951617532,"6,26","4,41","5,88",N/A,2025-05-18,ANP,
ANP_PE_Cidade_1_-_PE_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 6641",Bairro 4,Cidade 1,PE,46510-767,-8.463062147289884,-35.08243034614167,"5,96","4,49","5,40",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_1_-_PE_4,Posto Shell 5,Shell,"Av. Principal, 2902",Bairro 7,Cidade 1,PE,38909-697,-8.082122291693576,-34.94188434500496,"5,96","4,64","5,34","4,02",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_21_-_PE_4,Posto Petrobras 5,Petrobras,"Av. Principal, 4706",Bairro 10,Cidade 21,PE,46268-996,-8.006593979879103,-34.92191958992276,"6,27","4,25","5,44",N/A,2025-05-18,ANP,
PC_PE_Cidade_PC_22_-_PE_8,Auto Posto Bandeira Branca Cidade PC 22 9,Bandeira Branca,"Rua Principal, 4101",Bairro PC 4,Cidade PC 22,PE,28110-320,-8.002749437005926,-34.998224796892316,"6,24","5,08","5,62",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_2_-_PE_0,Posto Petrobras 1,Petrobras,"Av. Principal, 8959",Bairro 10,Cidade 2,PE,50060-648,-8.42500086112773,-34.45383021878233,"5,99","4,15","5,89","4,08",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_2_-_PE_1,Posto Shell 2,Shell,"Av. Principal, 4757",Bairro 4,Cidade 2,PE,56911-466,-7.691979410213072,-34.924280681744285,"5,66","4,94","5,71",N/A,2025-05-18,ANP,
ANP_PE_Cidade_13_-_PE_6,Posto Petrobras 7,Petrobras,"Av. Principal, 4122",Bairro 2,Cidade 13,PE,39806-327,-7.616967676598255,-34.909728718786454,"6,48","4,02","5,38",N/A,2025-05-18,ANP,['ANP']
PC_PE_Cidade_PC_18_-_PE_9,Auto Posto Ipiranga Cidade PC 18 10,Ipiranga,"Rua Secundária, 8103",Bairro PC 3,Cidade PC 18,PE,17092-849,-7.692801979442454,-34.99976379433415,"6,31","5,08","5,87","4,16",2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_2_-_PE_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 1408",Bairro 4,Cidade 2,PE,59250-689,-8.487792591504617,-34.72938543266276,"5,77","4,73","4,89",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_6_-_PE_15,Posto Petrobras 16,Petrobras,"Av. Principal, 8582",Bairro 1,Cidade 6,PE,60673-884,-8.40007030931604,-34.743528533856065,"5,09","4,00","4,69",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_7_-_PE_12,Posto Shell 13,Shell,"Av. Principal, 7903",Bairro 3,Cidade 7,PE,71487-135,-8.455967533276747,-34.797700683545656,"5,39","4,72","5,57",N/A,2025-05-18,ANP,
ANP_PE_Cidade_2_-_PE_4,Posto Shell 5,Shell,"Av. Principal, 6102",Bairro 1,Cidade 2,PE,96518-407,-8.165545946283002,-35.375116045408014,"5,10","4,79","4,95",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_11_-_PE_9,Posto Ale 10,Ale,"Av. Principal, 4741",Bairro 4,Cidade 11,PE,46834-835,-8.107548424976866,-35.364936019412916,"6,21","4,84","4,60",N/A,2025-05-18,ANP,
ANP_PE_Cidade_2_-_PE_6,Posto Raízen 7,Raízen,"Av. Principal, 152",Bairro 10,Cidade 2,PE,79756-411,-8.160487699460065,-34.470350943171006,"5,65","4,80","4,71",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_10_-_PE_17,Posto Bandeira Branca 18,Bandeira Branca,"Av. Principal, 1438",Bairro 10,Cidade 10,PE,18810-616,-8.117492757195091,-34.41672068855668,"6,01","4,45","5,80",N/A,2025-05-18,ANP,
ANP_PE_Cidade_2_-_PE_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 1128",Bairro 2,Cidade 2,PE,72088-470,-8.15121972781915,-35.09380040320059,"5,92","3,81","4,93",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_24_-_PE_11,Posto Ale 12,Ale,"Av. Principal, 3873",Bairro 1,Cidade 24,PE,51339-287,-8.142249586525205,-35.04208461962423,"6,42","4,06","4,60",N/A,2025-05-18,ANP,
ANP_PE_Cidade_2_-_PE_8,Posto Raízen 9,Raízen,"Av. Principal, 7029",Bairro 5,Cidade 2,PE,21773-846,-8.085995917224338,-35.141796607832866,"6,31","3,87","5,82",N/A,2025-05-18,ANP,
ANP_PE_Cidade_13_-_PE_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 2884",Bairro 8,Cidade 13,PE,69292-809,-8.064198704018839,-35.197795462167505,"6,04","4,37","4,68","3,04",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_2_-_PE_3,Auto Posto Ipiranga Cidade PC 2 4,Ipiranga,"Rua Secundária, 7870",Bairro PC 10,Cidade PC 2,PE,79259-127,-8.002825045652529,-35.13011326553446,"5,81","4,39","5,52","3,28",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
PC_PE_Cidade_PC_9_-_PE_5,Auto Posto Petrobras Cidade PC 9 6,Petrobras,"Rua Comercial, 3878",Bairro PC 10,Cidade PC 9,PE,90422-903,-8.007260259717894,-35.18133100958609,"5,87","5,10","5,22",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_0,Posto Ipiranga 1,Ipiranga,"Av. Principal, 3618",Bairro 2,Cidade 3,PE,75363-322,-8.153625365197401,-34.721061331981076,"5,07","4,40","4,73",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_27_-_PE_8,Posto Raízen 9,Raízen,"Av. Principal, 9860",Bairro 3,Cidade 27,PE,31144-706,-8.160311800739589,-34.78392848724566,"5,26","4,77","5,72",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_16_-_PE_0,Auto Posto Ipiranga Cidade PC 16 1,Ipiranga,"Rua Secundária, 4847",Bairro PC 8,Cidade PC 16,PE,84387-834,-8.10029493613499,-34.729169192957706,"5,31","4,18","5,14",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 242",Bairro 9,Cidade 3,PE,24418-986,-8.402940505968397,-34.544549998590036,"5,81","3,92","5,95",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_8_-_PE_18,Posto Ipiranga 19,Ipiranga,"Av. Principal, 7165",Bairro 10,Cidade 8,PE,65298-769,-8.457388563909149,-34.518589078911106,"5,11","4,10","5,30",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_3_-_PE_2,Posto Shell 3,Shell,"Av. Principal, 2734",Bairro 3,Cidade 3,PE,87777-959,-7.780827444323618,-34.53657543995278,"5,15","3,51","5,37","3,33",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_3_-_PE_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 5113",Bairro 6,Cidade 3,PE,23482-152,-7.743031208767231,-35.28010966462767,"5,26","3,91","5,22","3,24",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_26_-_PE_5,Posto Raízen 6,Raízen,"Av. Principal, 3632",Bairro 3,Cidade 26,PE,42214-521,-7.793809210420938,-35.267446934979375,"5,14","4,61","4,67","3,96",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_18_-_PE_10,Auto Posto Bandeira Branca Cidade PC 18 11,Bandeira Branca,"Rua Secundária, 8729",Bairro PC 3,Cidade PC 18,PE,28830-150,-7.786455506716435,-35.211826531846945,"6,32","4,94","5,72",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_4,Posto Petrobras 5,Petrobras,"Av. Principal, 8820",Bairro 10,Cidade 3,PE,68663-419,-8.090596111461272,-34.516792532767354,"5,08","4,12","5,95",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_16_-_PE_0,Posto Petrobras 1,Petrobras,"Av. Principal, 9413",Bairro 8,Cidade 16,PE,95572-889,-8.020239817542745,-34.5792466394266,"5,40","4,07","5,35",N/A,2025-05-18,ANP,['ANP']
PC_PE_Cidade_PC_9_-_PE_4,Auto Posto Shell Cidade PC 9 5,Shell,"Rua Comercial, 272",Bairro PC 6,Cidade PC 9,PE,30836-736,-8.090214406698783,-34.57648969263975,"6,55","4,27","5,93","3,38",2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_5,Posto Shell 6,Shell,"Av. Principal, 9293",Bairro 10,Cidade 3,PE,83090-161,-7.892174610657308,-34.90652309230259,"5,12","4,67","5,82",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_19_-_PE_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 2667",Bairro 1,Cidade 19,PE,75719-380,-7.869899752829074,-34.98442099768101,"5,52","4,50","4,80","4,18",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_22_-_PE_8,Posto Shell 9,Shell,"Av. Principal, 1168",Bairro 8,Cidade 22,PE,55178-961,-7.801156723509732,-34.928067209069766,"5,50","3,70","4,89","3,84",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_3_-_PE_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 7423",Bairro 2,Cidade 3,PE,56296-193,-7.837307452638483,-35.1316633380454,"5,84","4,18","4,92","3,71",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_17_-_PE_13,Posto Petrobras 14,Petrobras,"Av. Principal, 3869",Bairro 2,Cidade 17,PE,32602-262,-7.899247979460249,-35.19520730892639,"5,57","4,96","4,51",N/A,2025-05-18,ANP,
PC_PE_Cidade_PC_4_-_PE_1,Auto Posto Shell Cidade PC 4 2,Shell,"Rua Secundária, 4869",Bairro PC 8,Cidade PC 4,PE,52912-611,-7.801861130094349,-35.189414658617395,"5,81","3,63","5,59","3,78",2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_7,Posto Ale 8,Ale,"Av. Principal, 2798",Bairro 1,Cidade 3,PE,61408-549,-7.959462257852783,-35.10479840661306,"5,07","4,96","5,61",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_5_-_PE_14,Posto Raízen 15,Raízen,"Av. Principal, 4099",Bairro 6,Cidade 5,PE,84739-461,-7.942007540028145,-35.16652025346514,"5,68","4,54","5,46","4,31",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_22_-_PE_5,Posto Shell 6,Shell,"Av. Principal, 373",Bairro 2,Cidade 22,PE,39234-585,-7.996070593879951,-35.15655702021988,"5,52","4,44","5,93",N/A,2025-05-18,ANP,
ANP_PE_Cidade_3_-_PE_8,Posto Shell 9,Shell,"Av. Principal, 6098",Bairro 6,Cidade 3,PE,40036-637,-7.640215265516377,-35.21294562211505,"5,07","3,80","5,41",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_12_-_PE_5,Auto Posto Ipiranga Cidade PC 12 6,Ipiranga,"Rua Principal, 7807",Bairro PC 4,Cidade PC 12,PE,77817-208,-7.685281177406286,-35.26994720954439,"5,88","3,67","5,43","4,17",2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_9,Posto Shell 10,Shell,"Av. Principal, 9218",Bairro 10,Cidade 3,PE,52766-666,-8.01026596231986,-34.46870144324784,"5,34","4,18","5,01","4,33",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_4_-_PE_4,Auto Posto Shell Cidade PC 4 5,Shell,"Rua Principal, 1000",Bairro PC 1,Cidade PC 4,PE,14014-468,-8.067777271117937,-34.49528108928861,"5,68","4,69","5,42","3,75",2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_3_-_PE_10,Posto Petrobras 11,Petrobras,"Av. Principal, 2163",Bairro 9,Cidade 3,PE,99611-362,-7.828503337829364,-35.241842020475545,"6,01","4,97","4,50","4,31",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_22_-_PE_11,Posto Petrobras 12,Petrobras,"Av. Principal, 9012",Bairro 6,Cidade 22,PE,65345-729,-7.897198866459577,-35.24020288548482,"5,61","4,74","4,54","3,35",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_4_-_PE_0,Posto Petrobras 1,Petrobras,"Av. Principal, 2475",Bairro 4,Cidade 4,PE,38847-773,-8.016708399216682,-35.29233332545499,"5,17","4,73","5,27","3,20",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_25_-_PE_2,Posto Petrobras 3,Petrobras,"Av. Principal, 5325",Bairro 2,Cidade 25,PE,11575-759,-8.071427971270872,-35.214559996002365,"6,48","3,70","5,72","4,20",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_4_-_PE_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 502",Bairro 2,Cidade 4,PE,30445-318,-8.48349085530979,-35.11322300889961,"5,09","4,76","4,94",N/A,2025-05-18,ANP,
ANP_PE_Cidade_4_-_PE_4,Posto Ale 5,Ale,"Av. Principal, 2407",Bairro 9,Cidade 4,PE,49080-632,-8.2113545510722,-35.33878174380868,"5,00","3,79","4,72",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_7_-_PE_7,Posto Petrobras 8,Petrobras,"Av. Principal, 8950",Bairro 3,Cidade 7,PE,33716-319,-8.28533085542227,-35.308944284232915,"6,02","3,73","5,67",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_4_-_PE_6,Posto Bandeira Branca 7,Bandeira Branca,"Av. Principal, 3360",Bairro 6,Cidade 4,PE,64716-196,-8.086926967043938,-34.777419996469824,"6,49","4,03","4,65",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_5_-_PE_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 9265",Bairro 6,Cidade 5,PE,24842-662,-8.03958943901338,-34.70666571387206,"5,02","4,67","4,75",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_8_-_PE_19,Posto Ipiranga 20,Ipiranga,"Av. Principal, 9549",Bairro 6,Cidade 8,PE,44842-831,-8.013784492750679,-34.79229637204856,"6,36","4,37","5,31",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_4_-_PE_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 9839",Bairro 10,Cidade 4,PE,39720-155,-8.005440239102363,-35.04969721652535,"5,79","4,77","4,79",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_5_-_PE_5,Posto Petrobras 6,Petrobras,"Av. Principal, 5881",Bairro 9,Cidade 5,PE,71060-522,-8.074777604600207,-35.06719658859263,"5,80","3,95","5,87",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_9_-_PE_6,Posto Bandeira Branca 7,Bandeira Branca,"Av. Principal, 717",Bairro 9,Cidade 9,PE,60055-793,-8.081729824015532,-35.0113847110797,"6,26","3,53","5,68",N/A,2025-05-18,ANP,
ANP_PE_Cidade_4_-_PE_8,Posto Ale 9,Ale,"Av. Principal, 2342",Bairro 1,Cidade 4,PE,68167-333,-8.105496100814626,-34.378124946179724,"5,16","3,70","5,10",N/A,2025-05-18,ANP,
ANP_PE_Cidade_25_-_PE_5,Posto Raízen 6,Raízen,"Av. Principal, 4911",Bairro 9,Cidade 25,PE,60355-441,-8.176762906920366,-34.377799795650084,"5,03","3,68","4,58",N/A,2025-05-18,ANP,
ANP_PE_Cidade_4_-_PE_9,Posto Ale 10,Ale,"Av. Principal, 6559",Bairro 7,Cidade 4,PE,34921-697,-8.142105716361357,-34.888240532463165,"6,33","3,86","4,63","3,93",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_18_-_PE_2,Auto Posto Shell Cidade PC 18 3,Shell,"Rua Principal, 1995",Bairro PC 4,Cidade PC 18,PE,11593-111,-8.142214859338905,-34.813689257803816,"6,34","4,54","5,33","3,37",2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_5_-_PE_0,Posto Shell 1,Shell,"Av. Principal, 4664",Bairro 10,Cidade 5,PE,71032-548,-7.877464494451623,-34.40278583480244,"6,17","3,80","5,73",N/A,2025-05-18,ANP,
ANP_PE_Cidade_22_-_PE_4,Posto Raízen 5,Raízen,"Av. Principal, 1350",Bairro 5,Cidade 22,PE,38909-670,-7.891752250831557,-34.49724167919712,"6,07","4,58","5,36",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_22_-_PE_15,Posto Ale 16,Ale,"Av. Principal, 6089",Bairro 5,Cidade 22,PE,42157-855,-7.822314353254797,-34.41234808453835,"6,40","4,60","5,79",N/A,2025-05-18,ANP,
ANP_PE_Cidade_5_-_PE_1,Posto Raízen 2,Raízen,"Av. Principal, 8490",Bairro 1,Cidade 5,PE,61663-919,-8.395628148137117,-34.40566871138633,"5,47","3,70","5,63",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_6_-_PE_12,Posto Ipiranga 13,Ipiranga,"Av. Principal, 2731",Bairro 10,Cidade 6,PE,56689-365,-8.381450224280181,-34.49088000562555,"5,71","4,19","4,65",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_11_-_PE_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 1227",Bairro 8,Cidade 11,PE,33293-241,-8.314153091102494,-34.454666453001145,"6,18","3,91","4,88","3,03",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_5_-_PE_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 7903",Bairro 10,Cidade 5,PE,92920-708,-8.297057529315564,-34.8715123498958,"5,27","4,14","4,70",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_10_-_PE_12,Posto Bandeira Branca 13,Bandeira Branca,"Av. Principal, 6378",Bairro 6,Cidade 10,PE,79821-373,-8.243175933493752,-34.88636233073352,"5,66","3,85","4,75","4,23",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_14_-_PE_6,Posto Ale 7,Ale,"Av. Principal, 9654",Bairro 3,Cidade 14,PE,23932-421,-8.244426894160355,-34.82836333633936,"6,16","4,38","5,75",N/A,2025-05-18,ANP,
ANP_PE_Cidade_5_-_PE_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 3093",Bairro 8,Cidade 5,PE,49715-675,-7.733174430634735,-35.081267883841136,"5,79","3,79","5,33","3,51",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_25_-_PE_8,Posto Ale 9,Ale,"Av. Principal, 5343",Bairro 8,Cidade 25,PE,88508-472,-7.751485670015424,-35.009028138376785,"6,48","3,98","5,00","3,09",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_5_-_PE_6,Posto Petrobras 7,Petrobras,"Av. Principal, 9439",Bairro 9,Cidade 5,PE,39083-116,-8.52183627915457,-35.02336230784507,"6,41","4,43","5,74",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_28_-_PE_14,Posto Ipiranga 15,Ipiranga,"Av. Principal, 1103",Bairro 7,Cidade 28,PE,37004-823,-8.53684239114566,-35.091338106530145,"6,23","4,53","4,60",N/A,2025-05-18,ANP,
ANP_PE_Cidade_5_-_PE_7,Posto Shell 8,Shell,"Av. Principal, 2637",Bairro 10,Cidade 5,PE,30722-262,-8.189805091868678,-35.23854418729695,"6,11","3,52","5,03","3,99",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_6_-_PE_10,Posto Ale 11,Ale,"Av. Principal, 771",Bairro 2,Cidade 6,PE,47452-591,-8.12504688418656,-35.27711394803741,"5,39","4,50","5,16","4,02",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_8_-_PE_16,Posto Petrobras 17,Petrobras,"Av. Principal, 6198",Bairro 8,Cidade 8,PE,39294-136,-8.134834046740885,-35.21776071223042,"5,06","4,67","4,73","3,29",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_5_-_PE_9,Posto Petrobras 10,Petrobras,"Av. Principal, 4571",Bairro 10,Cidade 5,PE,62774-569,-7.769246277647573,-34.68282826165846,"5,30","3,56","4,79","3,56",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_23_-_PE_8,Posto Ale 9,Ale,"Av. Principal, 6287",Bairro 5,Cidade 23,PE,55522-868,-7.716826665948222,-34.60065195731238,"5,77","3,99","4,71","4,16",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_24_-_PE_6,Auto Posto Bandeira Branca Cidade PC 24 7,Bandeira Branca,"Rua Secundária, 8268",Bairro PC 4,Cidade PC 24,PE,71058-952,-7.706264102806564,-34.65895247599928,"5,61","4,35","5,08",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_5_-_PE_10,Posto Bandeira Branca 11,Bandeira Branca,"Av. Principal, 6736",Bairro 5,Cidade 5,PE,52860-462,-8.330517052573004,-35.35928103831955,"6,42","4,82","5,08",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_26_-_PE_10,Posto Ipiranga 11,Ipiranga,"Av. Principal, 832",Bairro 3,Cidade 26,PE,61248-557,-8.382596389047508,-35.355113597022395,"5,98","3,65","4,80",N/A,2025-05-18,ANP,
ANP_PE_Cidade_5_-_PE_11,Posto Petrobras 12,Petrobras,"Av. Principal, 7741",Bairro 4,Cidade 5,PE,39696-227,-8.532490447361633,-35.34134196974831,"5,28","3,50","5,00",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_5_-_PE_12,Posto Ale 13,Ale,"Av. Principal, 2562",Bairro 9,Cidade 5,PE,26925-570,-7.683353209891278,-35.04691281733906,"5,24","4,20","4,64",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_5_-_PE_13,Posto Raízen 14,Raízen,"Av. Principal, 6271",Bairro 8,Cidade 5,PE,61714-923,-7.876487539594491,-35.02885688098708,"5,20","4,34","4,62",N/A,2025-05-18,ANP,['ANP']
PC_PE_Cidade_PC_16_-_PE_4,Auto Posto Ale Cidade PC 16 5,Ale,"Rua Comercial, 9640",Bairro PC 2,Cidade PC 16,PE,98862-872,-7.815499246192279,-35.07948821209919,"6,47","4,61","5,23",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_6_-_PE_0,Posto Raízen 1,Raízen,"Av. Principal, 9182",Bairro 3,Cidade 6,PE,62684-381,-7.797546877382091,-35.15699954499061,"5,22","4,06","5,63","4,38",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_14_-_PE_9,Posto Shell 10,Shell,"Av. Principal, 8056",Bairro 6,Cidade 14,PE,37407-612,-7.7319473859851815,-35.199429887805344,"5,66","3,68","5,03",N/A,2025-05-18,ANP,
PC_PE_Cidade_PC_11_-_PE_6,Auto Posto Shell Cidade PC 11 7,Shell,"Rua Secundária, 5171",Bairro PC 2,Cidade PC 11,PE,24103-294,-7.745212211901098,-35.11143977748819,"5,20","4,86","5,41",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_6_-_PE_2,Posto Shell 3,Shell,"Av. Principal, 2210",Bairro 2,Cidade 6,PE,51343-260,-7.915247003895495,-34.67019246933561,"5,29","4,73","5,57",N/A,2025-05-18,ANP,['ANP']
ANP_PE_Cidade_9_-_PE_1,Posto Shell 2,Shell,"Av. Principal, 9746",Bairro 3,Cidade 9,PE,12097-403,-7.9384294107984745,-34.61406279086247,"5,87","4,00","4,82","4,33",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_6_-_PE_3,Posto Ale 4,Ale,"Av. Principal, 1804",Bairro 2,Cidade 6,PE,20336-212,-8.078806494984796,-34.82647001391521,"5,02","4,37","5,95","3,11",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_PE_Cidade_20_-_PE_5,Posto Shell 6,Shell,"Av. Principal, 5691",Bairro 7,Cidade 20,PE,17136-860,-8.02861525645842,-34.89724210630028,"5,22","4,20","5,56",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_PE_Cidade_PC_20_-_PE_1,Auto Posto Petrobras Cidade PC 20 2,Petrobras,"Rua Secundária, 6243",Bairro PC 9,Cidade PC 20,PE,11706-208,-8.01515897316693,-34.818345768064866,"6,28","3,74","5,64",N/A,2025-05-18,PrecosCombustiveis,
ANP_PE_Cidade_6_-_PE_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 3748",Bairro 6,Cidade 6,PE,28969-250,-7.960065224512927,-34.949477480508286,"5,76","3,93","5,32","3,96",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
