id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte
ANP_RO_Cidade_7_-_RO_2,Posto Ale 3,Ale,"Av. Principal, 9396",Bairro 7,Cidade 7,RO,72006-242,-8.837255635818016,-64.28559587685572,"6,49","3,79","4,59",N/A,2025-05-18,ANP
ANP_RO_Cidade_7_-_RO_3,Posto Raízen 4,Raízen,"Av. Principal, 3493",Bairro 1,Cidade 7,RO,74604-160,-8.294112238620952,-63.95350245370781,"6,41","5,00","4,55",N/A,2025-05-18,ANP
ANP_RO_Cidade_7_-_RO_4,Posto Ale 5,Ale,"Av. Principal, 4330",Bairro 2,Cidade 7,RO,46653-162,-8.819294051400904,-64.21808452868744,"5,70","4,61","5,61",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_0,Posto Bandeira Branca 1,Bandeira Branca,"Av. Principal, 7842",Bairro 5,Cidade 8,RO,41220-754,-8.898551745426511,-64.1547508361316,"6,49","4,59","5,23",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 7417",Bairro 7,Cidade 8,RO,53995-886,-8.852534478111282,-63.44737429062236,"5,05","4,71","5,86",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_2,Posto Ale 3,Ale,"Av. Principal, 2910",Bairro 1,Cidade 8,RO,37841-750,-8.415783946105137,-63.79048957222632,"5,19","4,96","5,31",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_3,Posto Petrobras 4,Petrobras,"Av. Principal, 9026",Bairro 3,Cidade 8,RO,17031-828,-8.877354326360088,-63.743646906671216,"5,89","3,76","5,36",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_4,Posto Ale 5,Ale,"Av. Principal, 8657",Bairro 5,Cidade 8,RO,79948-771,-8.9087145443946,-63.54392401326932,"6,40","4,69","5,58",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_5,Posto Ale 6,Ale,"Av. Principal, 1444",Bairro 1,Cidade 8,RO,74882-865,-9.170936372077257,-64.37983994047659,"5,45","4,15","4,59",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_6,Posto Ale 7,Ale,"Av. Principal, 8539",Bairro 8,Cidade 8,RO,55229-971,-8.949149385101121,-63.55279151971419,"5,17","4,20","4,63",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_7,Posto Petrobras 8,Petrobras,"Av. Principal, 5533",Bairro 7,Cidade 8,RO,49526-253,-9.022243523674446,-64.10464855394368,"5,70","3,98","5,99",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_8,Posto Ale 9,Ale,"Av. Principal, 8466",Bairro 6,Cidade 8,RO,13710-763,-9.120975149501987,-63.69625522491558,"5,41","3,82","4,71",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 5662",Bairro 3,Cidade 8,RO,55126-791,-8.804257027819165,-63.501456703472556,"5,93","4,25","5,17",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_10,Posto Shell 11,Shell,"Av. Principal, 8332",Bairro 8,Cidade 8,RO,77724-993,-9.082700981459405,-63.8900783574372,"5,20","4,33","5,67",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_11,Posto Ipiranga 12,Ipiranga,"Av. Principal, 5129",Bairro 10,Cidade 8,RO,90663-273,-8.431736945187604,-63.54895485789661,"6,01","4,36","5,82",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_12,Posto Bandeira Branca 13,Bandeira Branca,"Av. Principal, 8173",Bairro 5,Cidade 8,RO,89708-325,-8.639362110663589,-63.839588889494905,"5,46","4,29","5,68",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_13,Posto Petrobras 14,Petrobras,"Av. Principal, 5819",Bairro 5,Cidade 8,RO,18752-558,-9.02924133124382,-64.14213869522078,"5,09","3,79","5,32",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_14,Posto Ale 15,Ale,"Av. Principal, 2523",Bairro 4,Cidade 8,RO,81753-475,-8.39787741099177,-64.15373693977187,"5,52","4,54","5,46",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_15,Posto Ale 16,Ale,"Av. Principal, 492",Bairro 10,Cidade 8,RO,77938-933,-8.7099286342188,-63.74147990262098,"5,27","3,72","5,96",N/A,2025-05-18,ANP
ANP_RO_Cidade_8_-_RO_16,Posto Bandeira Branca 17,Bandeira Branca,"Av. Principal, 1382",Bairro 4,Cidade 8,RO,11201-514,-8.671603177379202,-63.75736297623832,"6,18","3,70","4,59",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_0,Posto Petrobras 1,Petrobras,"Av. Principal, 5885",Bairro 9,Cidade 9,RO,20762-364,-9.142977268611341,-64.18799468079034,"5,00","4,63","5,63",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_1,Posto Shell 2,Shell,"Av. Principal, 284",Bairro 8,Cidade 9,RO,74774-389,-8.555508525628786,-63.58223862361657,"5,38","3,55","5,52",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_2,Posto Shell 3,Shell,"Av. Principal, 9053",Bairro 9,Cidade 9,RO,98219-859,-8.80813063312895,-64.0253437661846,"5,69","3,51","5,96",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 1542",Bairro 3,Cidade 9,RO,26328-217,-8.4374687375976,-63.872136210390465,"5,22","4,00","5,30",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_4,Posto Petrobras 5,Petrobras,"Av. Principal, 5403",Bairro 10,Cidade 9,RO,63757-270,-9.125441665541468,-63.86654056114373,"5,09","4,97","4,62",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 2362",Bairro 3,Cidade 9,RO,19368-147,-9.131306935750048,-64.13410749383863,"6,04","4,64","4,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 9184",Bairro 7,Cidade 9,RO,46026-238,-8.820565082766109,-63.63649953565966,"5,48","4,61","5,68",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_7,Posto Raízen 8,Raízen,"Av. Principal, 9566",Bairro 6,Cidade 9,RO,55749-939,-8.50645464902044,-63.83064261037843,"5,99","4,71","5,27",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 7224",Bairro 2,Cidade 9,RO,35236-584,-9.160019536914076,-63.57114680359558,"5,77","3,57","5,86",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_9,Posto Raízen 10,Raízen,"Av. Principal, 253",Bairro 1,Cidade 9,RO,89211-435,-8.355670578580863,-63.813454288231746,"5,37","4,98","4,82",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_10,Posto Ale 11,Ale,"Av. Principal, 7984",Bairro 2,Cidade 9,RO,79115-800,-8.885477954466783,-63.76948155434324,"5,58","3,96","4,78",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_11,Posto Shell 12,Shell,"Av. Principal, 6672",Bairro 10,Cidade 9,RO,91984-175,-8.68805107531007,-63.644802030577914,"5,99","4,82","4,64",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_12,Posto Ale 13,Ale,"Av. Principal, 3616",Bairro 6,Cidade 9,RO,35185-562,-8.753060691880988,-63.861750102683146,"5,91","4,66","5,54",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_13,Posto Shell 14,Shell,"Av. Principal, 3518",Bairro 3,Cidade 9,RO,83271-898,-8.906134058564897,-64.22449634822719,"5,76","3,98","5,24",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_14,Posto Bandeira Branca 15,Bandeira Branca,"Av. Principal, 3352",Bairro 6,Cidade 9,RO,97944-545,-9.18762188506528,-63.64146818368797,"5,10","4,55","5,05",N/A,2025-05-18,ANP
ANP_RO_Cidade_9_-_RO_15,Posto Ale 16,Ale,"Av. Principal, 556",Bairro 3,Cidade 9,RO,30845-850,-8.582233238636306,-63.81075324578874,"6,28","4,59","5,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_0,Posto Ale 1,Ale,"Av. Principal, 2892",Bairro 7,Cidade 10,RO,28025-683,-8.881770914080924,-64.33407871916415,"6,10","4,62","4,79",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_1,Posto Raízen 2,Raízen,"Av. Principal, 3519",Bairro 9,Cidade 10,RO,42211-493,-8.321414704016096,-64.28163757176685,"5,78","4,06","5,41",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_2,Posto Raízen 3,Raízen,"Av. Principal, 1433",Bairro 4,Cidade 10,RO,74875-499,-8.865837025537767,-63.66180135188598,"6,08","3,64","4,65",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_3,Posto Shell 4,Shell,"Av. Principal, 8243",Bairro 6,Cidade 10,RO,11616-435,-8.29940091799691,-63.83157690944916,"6,34","4,31","5,96",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 760",Bairro 9,Cidade 10,RO,59734-673,-9.08094152121057,-63.627418830322135,"6,49","3,69","4,92",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_5,Posto Ale 6,Ale,"Av. Principal, 8552",Bairro 4,Cidade 10,RO,28520-578,-8.408857741955083,-63.9381419883335,"5,30","4,80","5,18",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_6,Posto Petrobras 7,Petrobras,"Av. Principal, 9931",Bairro 3,Cidade 10,RO,94841-279,-8.496577779988243,-63.82528124905639,"5,11","3,72","5,63",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_7,Posto Petrobras 8,Petrobras,"Av. Principal, 9034",Bairro 8,Cidade 10,RO,82471-323,-8.642864822567878,-64.12644059592773,"6,01","4,02","5,25",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_8,Posto Ale 9,Ale,"Av. Principal, 1480",Bairro 5,Cidade 10,RO,54805-715,-9.052370126488226,-63.655603842969434,"6,11","3,95","5,25",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_9,Posto Petrobras 10,Petrobras,"Av. Principal, 9730",Bairro 8,Cidade 10,RO,65011-827,-9.103901911000534,-64.12410492544646,"5,03","4,93","5,76",N/A,2025-05-18,ANP
ANP_RO_Cidade_10_-_RO_10,Posto Raízen 11,Raízen,"Av. Principal, 4464",Bairro 6,Cidade 10,RO,25443-640,-8.64123828379293,-63.47570066308469,"5,42","4,26","4,80",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_0,Posto Ale 1,Ale,"Av. Principal, 605",Bairro 10,Cidade 11,RO,28617-170,-8.514638961145662,-64.14788235049184,"5,29","4,44","5,69",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_1,Posto Ale 2,Ale,"Av. Principal, 345",Bairro 1,Cidade 11,RO,56186-765,-8.379846642417574,-64.08707195215361,"6,27","3,98","5,91",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_2,Posto Ale 3,Ale,"Av. Principal, 378",Bairro 7,Cidade 11,RO,17337-146,-9.179255409044387,-63.45604120357365,"5,53","3,57","4,55",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_3,Posto Petrobras 4,Petrobras,"Av. Principal, 8971",Bairro 8,Cidade 11,RO,99699-597,-8.81587244161277,-63.76430024990395,"6,00","4,07","5,37",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_4,Posto Raízen 5,Raízen,"Av. Principal, 6702",Bairro 3,Cidade 11,RO,16573-713,-8.318316509297047,-64.3241960739495,"6,14","3,54","5,17",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_5,Posto Raízen 6,Raízen,"Av. Principal, 1972",Bairro 10,Cidade 11,RO,17171-250,-8.489082592256613,-63.81646757148783,"6,29","4,58","5,12",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_6,Posto Ale 7,Ale,"Av. Principal, 6771",Bairro 1,Cidade 11,RO,20203-692,-9.247609155885437,-64.14650356726185,"5,02","4,56","4,71",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 1473",Bairro 7,Cidade 11,RO,48550-637,-8.89260827202893,-64.11113362397684,"6,29","4,24","5,13",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_8,Posto Raízen 9,Raízen,"Av. Principal, 6753",Bairro 8,Cidade 11,RO,94590-268,-8.49999973071285,-64.22950853539079,"5,13","3,82","5,42",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 2925",Bairro 2,Cidade 11,RO,47988-245,-8.306179106272703,-63.53436392612066,"6,16","3,70","4,93",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_10,Posto Ale 11,Ale,"Av. Principal, 6040",Bairro 9,Cidade 11,RO,44390-668,-9.195241417297696,-64.32612943884958,"5,90","4,34","5,80",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_11,Posto Shell 12,Shell,"Av. Principal, 8610",Bairro 7,Cidade 11,RO,69000-116,-9.239818532771118,-64.05249589031186,"6,01","4,43","5,34",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_12,Posto Petrobras 13,Petrobras,"Av. Principal, 8140",Bairro 9,Cidade 11,RO,87598-266,-8.649136809631324,-63.797916543657564,"6,01","4,53","5,54",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_13,Posto Ale 14,Ale,"Av. Principal, 8914",Bairro 8,Cidade 11,RO,60462-349,-8.411141232702988,-63.767152255275725,"5,86","3,79","4,97",N/A,2025-05-18,ANP
ANP_RO_Cidade_11_-_RO_14,Posto Petrobras 15,Petrobras,"Av. Principal, 935",Bairro 1,Cidade 11,RO,96818-994,-8.659772987892785,-64.14131540120694,"6,38","3,93","5,07",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_0,Posto Shell 1,Shell,"Av. Principal, 8175",Bairro 8,Cidade 12,RO,27037-411,-8.828210245548748,-64.36761333960798,"6,03","3,66","4,86",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_1,Posto Ale 2,Ale,"Av. Principal, 9224",Bairro 9,Cidade 12,RO,15232-308,-9.00051492052649,-63.600619395317075,"5,90","3,56","5,37",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_2,Posto Raízen 3,Raízen,"Av. Principal, 5692",Bairro 2,Cidade 12,RO,57827-631,-8.58235563114362,-64.21798184023763,"5,97","4,80","5,82",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_3,Posto Ale 4,Ale,"Av. Principal, 7778",Bairro 10,Cidade 12,RO,38032-857,-8.441335285303833,-63.769693259707424,"5,56","4,20","5,08",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_4,Posto Raízen 5,Raízen,"Av. Principal, 3560",Bairro 2,Cidade 12,RO,87532-830,-8.666614606882513,-63.80750558777559,"5,64","3,74","5,35",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_5,Posto Ale 6,Ale,"Av. Principal, 8623",Bairro 4,Cidade 12,RO,37943-687,-8.89654800995981,-64.20214763562885,"6,00","4,60","5,40",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_6,Posto Shell 7,Shell,"Av. Principal, 9181",Bairro 6,Cidade 12,RO,59244-673,-8.535911501376999,-64.38470426735577,"5,91","3,51","4,54",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 4387",Bairro 8,Cidade 12,RO,63582-938,-9.0784043184133,-63.92026714029652,"6,02","4,75","4,63",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 1638",Bairro 2,Cidade 12,RO,64069-960,-8.515838563609082,-64.16943362765326,"5,39","3,71","5,73",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_9,Posto Raízen 10,Raízen,"Av. Principal, 3214",Bairro 4,Cidade 12,RO,36588-982,-8.49045798385209,-63.94944402869322,"6,29","3,60","4,78",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_10,Posto Ale 11,Ale,"Av. Principal, 3270",Bairro 6,Cidade 12,RO,63339-101,-8.560666796524753,-63.60697158951484,"5,23","3,71","5,39",N/A,2025-05-18,ANP
ANP_RO_Cidade_12_-_RO_11,Posto Bandeira Branca 12,Bandeira Branca,"Av. Principal, 7369",Bairro 4,Cidade 12,RO,41212-305,-9.091957593618968,-63.51022566973072,"5,20","4,84","5,54",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_0,Posto Shell 1,Shell,"Av. Principal, 1534",Bairro 3,Cidade 13,RO,68313-193,-8.664077763694879,-64.16039284018579,"5,67","4,06","5,31",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 1497",Bairro 7,Cidade 13,RO,28609-442,-8.914479139684733,-63.624464560908834,"6,24","3,73","5,16",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_2,Posto Petrobras 3,Petrobras,"Av. Principal, 6038",Bairro 10,Cidade 13,RO,43716-776,-8.97921629181458,-63.72393509468051,"5,95","3,55","5,88",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_3,Posto Shell 4,Shell,"Av. Principal, 9201",Bairro 9,Cidade 13,RO,93840-265,-8.53557320287263,-63.91537988239511,"5,70","4,52","4,67",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_4,Posto Raízen 5,Raízen,"Av. Principal, 1304",Bairro 5,Cidade 13,RO,49523-769,-8.520411244819917,-63.582661416843344,"6,43","4,39","4,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_5,Posto Petrobras 6,Petrobras,"Av. Principal, 689",Bairro 10,Cidade 13,RO,64650-577,-8.309933595196098,-63.80414840733319,"5,60","3,57","5,25",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_6,Posto Raízen 7,Raízen,"Av. Principal, 1335",Bairro 10,Cidade 13,RO,58694-646,-9.09288594229375,-64.3113242008492,"5,41","4,07","5,49",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_7,Posto Petrobras 8,Petrobras,"Av. Principal, 2881",Bairro 1,Cidade 13,RO,96189-844,-9.06182837697502,-63.51940238996681,"5,49","4,78","4,68",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_8,Posto Shell 9,Shell,"Av. Principal, 2257",Bairro 6,Cidade 13,RO,76893-918,-8.323718783860878,-63.68632267005356,"6,00","4,22","4,62",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_9,Posto Raízen 10,Raízen,"Av. Principal, 5871",Bairro 8,Cidade 13,RO,90456-569,-9.082750404274952,-64.21267879540281,"6,14","3,54","5,10",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_10,Posto Petrobras 11,Petrobras,"Av. Principal, 8972",Bairro 3,Cidade 13,RO,26115-859,-8.333977211187737,-63.979585300148536,"5,67","3,93","4,57",N/A,2025-05-18,ANP
ANP_RO_Cidade_13_-_RO_11,Posto Bandeira Branca 12,Bandeira Branca,"Av. Principal, 1185",Bairro 3,Cidade 13,RO,14646-717,-8.433054705605144,-63.48274171834502,"5,62","4,79","4,75",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_0,Posto Ale 1,Ale,"Av. Principal, 889",Bairro 9,Cidade 14,RO,63426-419,-8.616724452283515,-63.42786906114604,"5,46","3,96","5,85",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 1974",Bairro 2,Cidade 14,RO,82691-413,-8.600611708640987,-63.42485009275514,"5,59","3,64","5,59",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 6478",Bairro 4,Cidade 14,RO,18302-752,-8.891081233925773,-64.06960285491448,"5,68","3,58","5,80",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_3,Posto Raízen 4,Raízen,"Av. Principal, 2174",Bairro 5,Cidade 14,RO,31564-634,-8.785943608465645,-64.20611684588826,"5,16","4,54","5,59",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_4,Posto Petrobras 5,Petrobras,"Av. Principal, 8971",Bairro 5,Cidade 14,RO,73547-111,-8.660257126217294,-64.09263691094588,"5,87","4,03","5,79",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_5,Posto Petrobras 6,Petrobras,"Av. Principal, 4586",Bairro 4,Cidade 14,RO,10228-411,-8.41771789623227,-63.54564249954771,"5,20","3,51","4,91",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_6,Posto Raízen 7,Raízen,"Av. Principal, 8626",Bairro 4,Cidade 14,RO,36009-673,-8.507151289993383,-63.81977738290322,"6,32","4,78","4,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 5526",Bairro 4,Cidade 14,RO,22993-726,-8.750290133445992,-63.601946751869406,"6,01","3,71","5,56",N/A,2025-05-18,ANP
ANP_RO_Cidade_14_-_RO_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 7433",Bairro 1,Cidade 14,RO,18533-335,-8.493429838286579,-63.59027461546614,"5,94","4,99","5,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_15_-_RO_0,Posto Ipiranga 1,Ipiranga,"Av. Principal, 3582",Bairro 7,Cidade 15,RO,16819-918,-9.013781035799598,-63.53878843215993,"6,00","3,97","5,30",N/A,2025-05-18,ANP
ANP_RO_Cidade_15_-_RO_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 8571",Bairro 10,Cidade 15,RO,83810-474,-9.024447123643776,-63.64338583414264,"6,25","3,79","5,15",N/A,2025-05-18,ANP
ANP_RO_Cidade_15_-_RO_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 5384",Bairro 9,Cidade 15,RO,75637-190,-8.824104832823929,-63.83581239926292,"6,44","4,49","5,99",N/A,2025-05-18,ANP
ANP_RO_Cidade_15_-_RO_3,Posto Shell 4,Shell,"Av. Principal, 8829",Bairro 1,Cidade 15,RO,60791-825,-8.831857527209456,-63.75722436980464,"6,31","4,61","5,05",N/A,2025-05-18,ANP
ANP_RO_Cidade_15_-_RO_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 9219",Bairro 7,Cidade 15,RO,78641-656,-8.729188859480377,-63.59125313410364,"6,12","4,32","5,92",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_0,Posto Ale 1,Ale,"Av. Principal, 1482",Bairro 9,Cidade 16,RO,90490-470,-8.54440394965988,-63.85629678024388,"5,15","3,57","5,30",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_1,Posto Raízen 2,Raízen,"Av. Principal, 2637",Bairro 10,Cidade 16,RO,55141-109,-8.632680776415732,-64.28958236185285,"5,23","3,88","5,14",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_2,Posto Ale 3,Ale,"Av. Principal, 6256",Bairro 2,Cidade 16,RO,44561-508,-8.832963321000094,-63.88202978716398,"6,30","4,28","4,91",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 6811",Bairro 9,Cidade 16,RO,74249-439,-8.671849076596633,-63.55368403616817,"5,22","4,38","4,93",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_4,Posto Ale 5,Ale,"Av. Principal, 4733",Bairro 6,Cidade 16,RO,57401-747,-8.373298511076412,-63.97974310596603,"6,12","4,41","5,54",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 7376",Bairro 1,Cidade 16,RO,62373-455,-8.92826315158688,-63.49918630036458,"5,89","4,44","5,22",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_6,Posto Ale 7,Ale,"Av. Principal, 6604",Bairro 5,Cidade 16,RO,69564-999,-9.104994342949288,-64.21584302974341,"5,03","4,02","4,56",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 9621",Bairro 4,Cidade 16,RO,78578-876,-9.021411637946612,-63.82595988048448,"5,36","3,76","4,50",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_8,Posto Ale 9,Ale,"Av. Principal, 4765",Bairro 6,Cidade 16,RO,62907-683,-8.696584709255061,-63.85963920248093,"6,08","4,80","5,82",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_9,Posto Petrobras 10,Petrobras,"Av. Principal, 6560",Bairro 1,Cidade 16,RO,63851-711,-8.34717603652533,-64.063062004598,"6,17","4,49","5,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_16_-_RO_10,Posto Raízen 11,Raízen,"Av. Principal, 9069",Bairro 3,Cidade 16,RO,68888-646,-8.505229156866756,-63.625784699792305,"6,23","4,94","5,74",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_0,Posto Raízen 1,Raízen,"Av. Principal, 7859",Bairro 8,Cidade 17,RO,90997-571,-8.589551330782534,-63.55101781375448,"6,16","4,12","5,72",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_1,Posto Petrobras 2,Petrobras,"Av. Principal, 4040",Bairro 1,Cidade 17,RO,95684-417,-8.376382903328345,-64.32551546725387,"5,26","4,20","4,73",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_2,Posto Shell 3,Shell,"Av. Principal, 1476",Bairro 4,Cidade 17,RO,81146-350,-9.08339271005731,-63.53358040415118,"5,14","4,29","4,57",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 3424",Bairro 7,Cidade 17,RO,84530-355,-8.42581092838667,-63.73010149056273,"5,70","4,59","4,84",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 5209",Bairro 3,Cidade 17,RO,28641-844,-8.830873190554543,-63.738578041636984,"5,58","4,04","5,50",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 6082",Bairro 6,Cidade 17,RO,84254-910,-8.840698226115496,-64.32765681761086,"5,27","4,26","4,50",N/A,2025-05-18,ANP
ANP_RO_Cidade_17_-_RO_6,Posto Ale 7,Ale,"Av. Principal, 6733",Bairro 3,Cidade 17,RO,15734-665,-8.426431483930816,-64.09386569298823,"6,23","4,17","4,59",N/A,2025-05-18,ANP
